===== BUILD HG 3m START 2026-05-04T10:12:51.7319492-05:00 =====
Building futures_contract_3m_candles from futures_contract_1m_candles: symbols=61 root=HG symbol=ALL start=BEGINNING end=OPEN rebuild=false
[30/61] 30m HGM4 affected=117 deleted=0
[31/61] 30m HGM5 affected=162 deleted=0
[32/61] 30m HGN1 affected=381 deleted=0
[33/61] 30m HGN2 affected=321 deleted=0
[34/61] 30m HGN3 affected=256 deleted=0
[35/61] 30m HGN4 affected=305 deleted=0
[36/61] 30m HGN5 affected=292 deleted=0
[37/61] 30m HGQ1 affected=110 deleted=0
[38/61] 30m HGQ2 affected=99 deleted=0
[39/61] 30m HGQ3 affected=132 deleted=0
[40/61] 30m HGQ4 affected=101 deleted=0
[41/61] 30m HGQ5 affected=123 deleted=0
[42/61] 30m HGU1 affected=480 deleted=0
[43/61] 30m HGU2 affected=341 deleted=0
[44/61] 30m HGU3 affected=279 deleted=0
[45/61] 30m HGU4 affected=269 deleted=0
[46/61] 30m HGU5 affected=249 deleted=0
[47/61] 30m HGV1 affected=108 deleted=0
[48/61] 30m HGV2 affected=114 deleted=0
[49/61] 30m HGV3 affected=107 deleted=0
[50/61] 30m HGV4 affected=177 deleted=0
[51/61] 30m HGV5 affected=132 deleted=0
[52/61] 30m HGX1 affected=120 deleted=0
[53/61] 30m HGX2 affected=85 deleted=0
[54/61] 30m HGX3 affected=109 deleted=0
[55/61] 30m HGX4 affected=160 deleted=0
[56/61] 30m HGX5 affected=87 deleted=0
[57/61] 30m HGZ1 affected=379 deleted=0
[58/61] 30m HGZ2 affected=362 deleted=0
[59/61] 30m HGZ3 affected=284 deleted=0
[60/61] 30m HGZ4 affected=310 deleted=0
[61/61] 30m HGZ5 affected=318 deleted=0
Done. table=futures_contract_30m_candles timeframe=30m symbols=61 affected=12578 deleted=0
Building futures_contract_1h_candles from futures_contract_1m_candles: timeframe=1h minutes=60 symbols=61 root=HG symbol=ALL start=BEGINNING end=OPEN rebuild=false
[1/61] 1h HGF2 affected=120 deleted=0
[2/61] 1h HGF3 affected=97 deleted=0
[3/61] 1h HGF4 affected=102 deleted=0
[4/61] 1h HGF5 affected=102 deleted=0
[5/61] 1h HGF6 affected=108 deleted=0
[6/61] 1h HGG2 affected=94 deleted=0
[7/61] 1h HGG3 affected=75 deleted=0
[8/61] 1h HGG4 affected=80 deleted=0
[9/61] 1h HGG5 affected=69 deleted=0
[10/61] 1h HGG6 affected=107 deleted=0
[11/61] 1h HGH2 affected=276 deleted=0
[12/61] 1h HGH3 affected=271 deleted=0
[13/61] 1h HGH4 affected=247 deleted=0
[14/61] 1h HGH5 affected=258 deleted=0
[15/61] 1h HGH6 affected=231 deleted=0
[16/61] 1h HGJ1 affected=8 deleted=0
[17/61] 1h HGJ2 affected=100 deleted=0
[18/61] 1h HGJ3 affected=93 deleted=0
[19/61] 1h HGJ4 affected=76 deleted=0
[20/61] 1h HGJ5 affected=120 deleted=0
[21/61] 1h HGJ6 affected=63 deleted=0
[22/61] 1h HGK1 affected=274 deleted=0
[23/61] 1h HGK2 affected=244 deleted=0
[24/61] 1h HGK3 affected=223 deleted=0
[25/61] 1h HGK4 affected=262 deleted=0
[26/61] 1h HGK5 affected=247 deleted=0
[27/61] 1h HGM1 affected=109 deleted=0
[28/61] 1h HGM2 affected=119 deleted=0
[29/61] 1h HGM3 affected=102 deleted=0
[30/61] 1h HGM4 affected=95 deleted=0
[31/61] 1h HGM5 affected=131 deleted=0
[32/61] 1h HGN1 affected=262 deleted=0
[33/61] 1h HGN2 affected=226 deleted=0
[34/61] 1h HGN3 affected=188 deleted=0
[35/61] 1h HGN4 affected=219 deleted=0
[36/61] 1h HGN5 affected=213 deleted=0
[37/61] 1h HGQ1 affected=96 deleted=0
[38/61] 1h HGQ2 affected=89 deleted=0
[39/61] 1h HGQ3 affected=105 deleted=0
[40/61] 1h HGQ4 affected=88 deleted=0
[41/61] 1h HGQ5 affected=93 deleted=0
[42/61] 1h HGU1 affected=317 deleted=0
[43/61] 1h HGU2 affected=245 deleted=0
[44/61] 1h HGU3 affected=195 deleted=0
[45/61] 1h HGU4 affected=197 deleted=0
[46/61] 1h HGU5 affected=179 deleted=0
[47/61] 1h HGV1 affected=93 deleted=0
[48/61] 1h HGV2 affected=102 deleted=0
[49/61] 1h HGV3 affected=90 deleted=0
[50/61] 1h HGV4 affected=137 deleted=0
[51/61] 1h HGV5 affected=107 deleted=0
[52/61] 1h HGX1 affected=105 deleted=0
[53/61] 1h HGX2 affected=76 deleted=0
[54/61] 1h HGX3 affected=98 deleted=0
[55/61] 1h HGX4 affected=116 deleted=0
[56/61] 1h HGX5 affected=74 deleted=0
[57/61] 1h HGZ1 affected=258 deleted=0
[58/61] 1h HGZ2 affected=256 deleted=0
[59/61] 1h HGZ3 affected=194 deleted=0
[60/61] 1h HGZ4 affected=232 deleted=0
[61/61] 1h HGZ5 affected=228 deleted=0
Done. table=futures_contract_1h_candles timeframe=1h symbols=61 affected=9381 deleted=0
Building futures_contract_4h_candles from futures_contract_1m_candles: timeframe=4h minutes=240 symbols=61 root=HG symbol=ALL start=BEGINNING end=OPEN rebuild=false
[1/61] 4h HGF2 affected=74 deleted=0
[2/61] 4h HGF3 affected=55 deleted=0
[3/61] 4h HGF4 affected=64 deleted=0
[4/61] 4h HGF5 affected=59 deleted=0
[5/61] 4h HGF6 affected=58 deleted=0
[6/61] 4h HGG2 affected=55 deleted=0
[7/61] 4h HGG3 affected=46 deleted=0
[8/61] 4h HGG4 affected=49 deleted=0
[9/61] 4h HGG5 affected=40 deleted=0
[10/61] 4h HGG6 affected=56 deleted=0
[11/61] 4h HGH2 affected=110 deleted=0
[12/61] 4h HGH3 affected=109 deleted=0
[13/61] 4h HGH4 affected=96 deleted=0
[14/61] 4h HGH5 affected=103 deleted=0
[15/61] 4h HGH6 affected=98 deleted=0
[16/61] 4h HGJ1 affected=6 deleted=0
[17/61] 4h HGJ2 affected=53 deleted=0
[18/61] 4h HGJ3 affected=60 deleted=0
[19/61] 4h HGJ4 affected=52 deleted=0
[20/61] 4h HGJ5 affected=70 deleted=0
[21/61] 4h HGJ6 affected=39 deleted=0
[22/61] 4h HGK1 affected=104 deleted=0
[23/61] 4h HGK2 affected=101 deleted=0
[24/61] 4h HGK3 affected=101 deleted=0
[25/61] 4h HGK4 affected=109 deleted=0
[26/61] 4h HGK5 affected=102 deleted=0
[27/61] 4h HGM1 affected=60 deleted=0
[28/61] 4h HGM2 affected=75 deleted=0
[29/61] 4h HGM3 affected=64 deleted=0
[30/61] 4h HGM4 affected=58 deleted=0
[31/61] 4h HGM5 affected=61 deleted=0
[32/61] 4h HGN1 affected=107 deleted=0
[33/61] 4h HGN2 affected=93 deleted=0
[34/61] 4h HGN3 affected=85 deleted=0
[35/61] 4h HGN4 affected=95 deleted=0
[36/61] 4h HGN5 affected=95 deleted=0
[37/61] 4h HGQ1 affected=60 deleted=0
[38/61] 4h HGQ2 affected=53 deleted=0
[39/61] 4h HGQ3 affected=65 deleted=0
[40/61] 4h HGQ4 affected=56 deleted=0
[41/61] 4h HGQ5 affected=50 deleted=0
[42/61] 4h HGU1 affected=116 deleted=0
[43/61] 4h HGU2 affected=100 deleted=0
[44/61] 4h HGU3 affected=88 deleted=0
[45/61] 4h HGU4 affected=86 deleted=0
[46/61] 4h HGU5 affected=79 deleted=0
[47/61] 4h HGV1 affected=56 deleted=0
[48/61] 4h HGV2 affected=60 deleted=0
[49/61] 4h HGV3 affected=58 deleted=0
[50/61] 4h HGV4 affected=75 deleted=0
[51/61] 4h HGV5 affected=67 deleted=0
[52/61] 4h HGX1 affected=64 deleted=0
[53/61] 4h HGX2 affected=46 deleted=0
[54/61] 4h HGX3 affected=68 deleted=0
[55/61] 4h HGX4 affected=58 deleted=0
[56/61] 4h HGX5 affected=45 deleted=0
[57/61] 4h HGZ1 affected=108 deleted=0
[58/61] 4h HGZ2 affected=106 deleted=0
[59/61] 4h HGZ3 affected=84 deleted=0
[60/61] 4h HGZ4 affected=99 deleted=0
[61/61] 4h HGZ5 affected=100 deleted=0
Done. table=futures_contract_4h_candles timeframe=4h symbols=61 affected=4509 deleted=0
Building futures_contract_12h_candles from futures_contract_1m_candles: timeframe=12h minutes=720 symbols=61 root=HG symbol=ALL start=BEGINNING end=OPEN rebuild=false
[1/61] 12h HGF2 affected=36 deleted=0
[2/61] 12h HGF3 affected=31 deleted=0
[3/61] 12h HGF4 affected=36 deleted=0
[4/61] 12h HGF5 affected=32 deleted=0
[5/61] 12h HGF6 affected=31 deleted=0
[6/61] 12h HGG2 affected=30 deleted=0
[7/61] 12h HGG3 affected=27 deleted=0
[8/61] 12h HGG4 affected=28 deleted=0
[9/61] 12h HGG5 affected=23 deleted=0
[10/61] 12h HGG6 affected=34 deleted=0
[11/61] 12h HGH2 affected=47 deleted=0
[12/61] 12h HGH3 affected=47 deleted=0
[13/61] 12h HGH4 affected=41 deleted=0
[14/61] 12h HGH5 affected=42 deleted=0
[15/61] 12h HGH6 affected=42 deleted=0
[16/61] 12h HGJ1 affected=4 deleted=0
[17/61] 12h HGJ2 affected=29 deleted=0
[18/61] 12h HGJ3 affected=32 deleted=0
[19/61] 12h HGJ4 affected=32 deleted=0
[20/61] 12h HGJ5 affected=35 deleted=0
[21/61] 12h HGJ6 affected=27 deleted=0
[22/61] 12h HGK1 affected=41 deleted=0
[23/61] 12h HGK2 affected=43 deleted=0
[24/61] 12h HGK3 affected=44 deleted=0
[25/61] 12h HGK4 affected=45 deleted=0
[26/61] 12h HGK5 affected=42 deleted=0
[27/61] 12h HGM1 affected=35 deleted=0
[28/61] 12h HGM2 affected=41 deleted=0
[29/61] 12h HGM3 affected=40 deleted=0
[30/61] 12h HGM4 affected=34 deleted=0
[31/61] 12h HGM5 affected=35 deleted=0
[32/61] 12h HGN1 affected=43 deleted=0
[33/61] 12h HGN2 affected=40 deleted=0
[34/61] 12h HGN3 affected=39 deleted=0
[35/61] 12h HGN4 affected=44 deleted=0
[36/61] 12h HGN5 affected=42 deleted=0
[37/61] 12h HGQ1 affected=36 deleted=0
[38/61] 12h HGQ2 affected=31 deleted=0
[39/61] 12h HGQ3 affected=40 deleted=0
[40/61] 12h HGQ4 affected=35 deleted=0
[41/61] 12h HGQ5 affected=25 deleted=0
[42/61] 12h HGU1 affected=46 deleted=0
[43/61] 12h HGU2 affected=44 deleted=0
[44/61] 12h HGU3 affected=38 deleted=0
[45/61] 12h HGU4 affected=41 deleted=0
[46/61] 12h HGU5 affected=38 deleted=0
[47/61] 12h HGV1 affected=32 deleted=0
[48/61] 12h HGV2 affected=35 deleted=0
[49/61] 12h HGV3 affected=37 deleted=0
[50/61] 12h HGV4 affected=39 deleted=0
[51/61] 12h HGV5 affected=38 deleted=0
[52/61] 12h HGX1 affected=37 deleted=0
[53/61] 12h HGX2 affected=27 deleted=0
[54/61] 12h HGX3 affected=38 deleted=0
[55/61] 12h HGX4 affected=29 deleted=0
[56/61] 12h HGX5 affected=27 deleted=0
[57/61] 12h HGZ1 affected=45 deleted=0
[58/61] 12h HGZ2 affected=42 deleted=0
[59/61] 12h HGZ3 affected=34 deleted=0
[60/61] 12h HGZ4 affected=41 deleted=0
[61/61] 12h HGZ5 affected=45 deleted=0
Done. table=futures_contract_12h_candles timeframe=12h symbols=61 affected=2214 deleted=0
Building futures_contract_1d_candles from futures_contract_1m_candles: timeframe=1d minutes=1440 symbols=61 root=HG symbol=ALL start=BEGINNING end=OPEN rebuild=false
[1/61] 1d HGF2 affected=21 deleted=0
[2/61] 1d HGF3 affected=20 deleted=0
[3/61] 1d HGF4 affected=24 deleted=0
[4/61] 1d HGF5 affected=22 deleted=0
[5/61] 1d HGF6 affected=20 deleted=0
[6/61] 1d HGG2 affected=18 deleted=0
[7/61] 1d HGG3 affected=21 deleted=0
[8/61] 1d HGG4 affected=20 deleted=0
[9/61] 1d HGG5 affected=17 deleted=0
[10/61] 1d HGG6 affected=20 deleted=0
[11/61] 1d HGH2 affected=26 deleted=0
[12/61] 1d HGH3 affected=26 deleted=0
[13/61] 1d HGH4 affected=21 deleted=0
[14/61] 1d HGH5 affected=23 deleted=0
[15/61] 1d HGH6 affected=24 deleted=0
[16/61] 1d HGJ1 affected=3 deleted=0
[17/61] 1d HGJ2 affected=18 deleted=0
[18/61] 1d HGJ3 affected=19 deleted=0
[19/61] 1d HGJ4 affected=22 deleted=0
[20/61] 1d HGJ5 affected=24 deleted=0
[21/61] 1d HGJ6 affected=20 deleted=0
[22/61] 1d HGK1 affected=21 deleted=0
[23/61] 1d HGK2 affected=24 deleted=0
[24/61] 1d HGK3 affected=23 deleted=0
[25/61] 1d HGK4 affected=25 deleted=0
[26/61] 1d HGK5 affected=23 deleted=0
[27/61] 1d HGM1 affected=24 deleted=0
[28/61] 1d HGM2 affected=24 deleted=0
[29/61] 1d HGM3 affected=24 deleted=0
[30/61] 1d HGM4 affected=20 deleted=0
[31/61] 1d HGM5 affected=21 deleted=0
[32/61] 1d HGN1 affected=23 deleted=0
[33/61] 1d HGN2 affected=21 deleted=0
[34/61] 1d HGN3 affected=22 deleted=0
[35/61] 1d HGN4 affected=24 deleted=0
[36/61] 1d HGN5 affected=24 deleted=0
[37/61] 1d HGQ1 affected=22 deleted=0
[38/61] 1d HGQ2 affected=20 deleted=0
[39/61] 1d HGQ3 affected=23 deleted=0
[40/61] 1d HGQ4 affected=24 deleted=0
[41/61] 1d HGQ5 affected=20 deleted=0
[42/61] 1d HGU1 affected=25 deleted=0
[43/61] 1d HGU2 affected=23 deleted=0
[44/61] 1d HGU3 affected=21 deleted=0
[45/61] 1d HGU4 affected=22 deleted=0
[46/61] 1d HGU5 affected=22 deleted=0
[47/61] 1d HGV1 affected=21 deleted=0
[48/61] 1d HGV2 affected=21 deleted=0
[49/61] 1d HGV3 affected=21 deleted=0
[50/61] 1d HGV4 affected=24 deleted=0
[51/61] 1d HGV5 affected=25 deleted=0
[52/61] 1d HGX1 affected=23 deleted=0
[53/61] 1d HGX2 affected=20 deleted=0
[54/61] 1d HGX3 affected=23 deleted=0
[55/61] 1d HGX4 affected=20 deleted=0
[56/61] 1d HGX5 affected=19 deleted=0
[57/61] 1d HGZ1 affected=24 deleted=0
[58/61] 1d HGZ2 affected=23 deleted=0
[59/61] 1d HGZ3 affected=19 deleted=0
[60/61] 1d HGZ4 affected=24 deleted=0
[61/61] 1d HGZ5 affected=28 deleted=0
Done. table=futures_contract_1d_candles timeframe=1d symbols=61 affected=1329 deleted=0
===== BUILD HG TIMEFRAMES DONE 2026-05-04T10:12:58.1957900-05:00 =====
===== BUILD PL 3m START 2026-05-04T10:12:58.1957900-05:00 =====
Building futures_contract_3m_candles from futures_contract_1m_candles: symbols=55 root=PL symbol=ALL start=BEGINNING end=OPEN rebuild=false
[1/55] PLF2 affected=237 deleted=0
[2/55] PLF3 affected=214 deleted=0
[3/55] PLF4 affected=169 deleted=0
[4/55] PLF5 affected=338 deleted=0
[5/55] PLF6 affected=337 deleted=0
[6/55] PLG2 affected=4 deleted=0
[7/55] PLG3 affected=4 deleted=0
[8/55] PLG4 affected=3 deleted=0
[9/55] PLG5 affected=8 deleted=0
[10/55] PLG6 affected=17 deleted=0
[11/55] PLH2 affected=15 deleted=0
[12/55] PLH3 affected=1 deleted=0
[13/55] PLH4 affected=2 deleted=0
[14/55] PLH5 affected=3 deleted=0
[15/55] PLH6 affected=8 deleted=0
[16/55] PLJ1 affected=2 deleted=0
[17/55] PLJ2 affected=254 deleted=0
[18/55] PLJ3 affected=146 deleted=0
[19/55] PLJ4 affected=293 deleted=0
[20/55] PLJ5 affected=226 deleted=0
[21/55] PLJ6 affected=185 deleted=0
[22/55] PLK1 affected=2 deleted=0
[23/55] PLK2 affected=6 deleted=0
[24/55] PLK4 affected=11 deleted=0
[25/55] PLK5 affected=17 deleted=0
[26/55] PLM1 affected=1 deleted=0
[27/55] PLM2 affected=3 deleted=0
[28/55] PLM4 affected=8 deleted=0
[29/55] PLM5 affected=69 deleted=0
[30/55] PLN1 affected=398 deleted=0
[31/55] PLN2 affected=203 deleted=0
[32/55] PLN3 affected=185 deleted=0
[33/55] PLN4 affected=272 deleted=0
[34/55] PLN5 affected=361 deleted=0
[35/55] PLQ1 affected=7 deleted=0
[36/55] PLQ2 affected=7 deleted=0
[37/55] PLQ3 affected=6 deleted=0
[38/55] PLQ4 affected=7 deleted=0
[39/55] PLQ5 affected=42 deleted=0
